travelCode,User_ID,Car_rented,review_car,review_hotel,review_flights,flight_rating,hotel_rating,car_rating,overall_rating
104538,1037,Not Rented,null,The staff went above and beyond to make our stay memorable. Will definitely return!,"The flight was comfortable, but I didn’t find it memorable in any way.",2,2,0,2
104539,1037,Not Rented,null,The hotel’s spa was an absolute treat. Best massage I’ve ever had!,"The entertainment system was outdated, and the flight was not as comfortable as expected.",2,2,0,2
104540,1037,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"Long flight, but the in-flight amenities made the journey more enjoyable.",2,2,0,2
104543,1037,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
104546,1037,Cancelled,"Car broke down midway, and their roadside assistance took hours to arrive.","The hotel was clean, but I felt like the decor was a little outdated.","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,1,1.666666667
104547,1037,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"The flight was a little bumpy, but overall, it was a pleasant experience.",2,2,0,2
104553,1037,Not Rented,null,"The view from my room was blocked, which was disappointing but not a dealbreaker.","The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
104557,1037,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","It was a standard flight. Nothing wrong, but nothing exceptional either.",2,1,0,1.5
104558,1037,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.","The flight was comfortable, but I didn’t find it memorable in any way.",2,2,0,2
104561,1037,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"The entertainment system was outdated, and the flight was not as comfortable as expected.",2,2,0,2
104562,1038,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
104564,1038,Not Rented,null,"Booked a king-size bed, but they gave me two single beds pushed together!",The cabin crew was very attentive and made sure all our needs were met.,2,2,0,2
104567,1038,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.",Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
104569,1038,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.",Excellent in-flight experience with a wide selection of movies and shows.,5,2,0,3.5
104576,1038,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
104577,1038,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The flight was delayed for hours, and there was no apology or compensation.",2,5,0,3.5
104578,1038,Not Rented,null,"The view from my room was blocked, which was disappointing but not a dealbreaker.","The flight was a little bumpy, but overall, it was a pleasant experience.",2,2,0,2
104581,1038,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
104582,1038,Not Rented,null,"Booked a king-size bed, but they gave me two single beds pushed together!",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
104590,1038,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.","The airline met my expectations, but it wasn’t a memorable experience.",2,2,0,2
104593,1038,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
104599,1038,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
104603,1039,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","The entertainment was decent, but I didn’t find anything to really enjoy.",3,3,0,3
104606,1039,Not Rented,null,The hotel restaurant was average—good food but a bit overpriced.,Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,3,0,2.5
104610,1039,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"I had no complaints, but the flight didn’t offer anything exceptional.",2,5,0,3.5
104632,1039,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The flight was on time, and the crew was polite, but overall it was just okay.",3,5,0,4
104635,1039,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
104639,1039,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.","I was impressed with the punctuality and the level of service throughout the flight.The food was awful, and the seats were uncomfortable. Not a great experience.",5,2,0,3.5
104641,1039,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","The airline met my expectations, but it wasn’t a memorable experience.",2,2,0,2
104644,1039,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"It was a standard flight. Nothing wrong, but nothing exceptional either.",2,2,0,2
104656,1039,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","The seats were cramped, and the flight was uncomfortable from start to finish.",2,2,0,2
104658,1039,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
104660,1039,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"Had a smooth flight with no delays, and the food was surprisingly good.",5,2,0,3.5
104661,1039,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
104662,1039,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
104665,1039,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,The cabin crew was very attentive and made sure all our needs were met.,2,5,0,3.5
104667,1039,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"The airline met my expectations, but it wasn’t a memorable experience.",2,2,0,2
104668,1039,Not Rented,null,"Booked a king-size bed, but they gave me two single beds pushed together!","The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
104672,1039,Confirmed,"Had to wait a little at the counter, but the car itself was good.",Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"The crew was professional, but the flight felt standard and routine.",2,5,2,3
104673,1039,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
104677,1039,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The airline lost my luggage, and it took several days to get it back.",2,5,0,3.5
104678,1039,Cancelled,Driving through the mountains in the Jeep I rented was an absolute dream.,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The entertainment was decent, but I didn’t find anything to really enjoy.",3,5,2,3.333333333
104682,1039,Cancelled,Customer support was super helpful when I needed to extend my rental!,I found bugs in my bed! Absolutely disgusting and unacceptable.,"I had to wait too long for boarding, and the staff was not helpful.",2,2,2,2
104683,1039,Not Rented,null,The rooftop pool was a highlight of our trip—such a relaxing experience!,"The flight was a little bumpy, but overall, it was a pleasant experience.",2,2,0,2
104687,1039,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","The entertainment was decent, but I didn’t find anything to really enjoy.",3,2,0,2.5
104698,1039,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","There was no Wi-Fi on the flight, and the entertainment options were limited.",2,3,0,2.5
104701,1039,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","The entertainment system was outdated, and the flight was not as comfortable as expected.",2,2,0,2
104707,1039,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The crew was professional, but the flight felt standard and routine.",2,5,0,3.5
104714,1039,Not Rented,null,"The hotel overbooked, and we had to wait hours for an available room.","Long flight, but the in-flight amenities made the journey more enjoyable.",2,2,0,2
104717,1039,Not Rented,null,"The check-in process was smooth, and the hotel offered a complimentary room upgrade!","The cabin was comfortable, but the food could have been better.",2,5,0,3.5
104719,1039,Not Rented,null,"The hotel overbooked, and we had to wait hours for an available room.","The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
104720,1039,Not Rented,null,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.","The cabin was comfortable, but the food could have been better.",2,2,0,2
104721,1039,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The flight was delayed, but the crew kept us informed and made sure we were comfortable.",2,2,0,2
104722,1039,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The flight was delayed, and there were no updates, which was frustrating.",2,2,0,2
104724,1039,Cancelled,"Car broke down midway, and their roadside assistance took hours to arrive.","Decent stay, but nothing extraordinary. The hotel met expectations.","The flight was comfortable, but I didn’t find it memorable in any way.",2,3,1,2
104725,1039,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","The airline met my expectations, but it wasn’t a memorable experience.",2,2,0,2
104726,1039,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
104727,1039,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The boarding process was a bit slow, but other than that, the flight was fine.",2,2,0,2
104731,1039,Not Rented,null,"Booked a king-size bed, but they gave me two single beds pushed together!","Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
104733,1039,Cancelled,"It wasn’t the model I originally booked, but it worked out fine.","The room smelled musty, and the bathroom had mold in the corners!","Long flight, but the in-flight amenities made the journey more enjoyable.",2,2,2,2
104745,1039,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The flight was comfortable, but I didn’t find it memorable in any way.",2,2,0,2
104752,1039,Not Rented,null,"The air conditioning barely worked, and it was too hot to sleep comfortably.","The flight was delayed, and there were no updates, which was frustrating.",2,2,0,2
104753,1039,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The airline lost my luggage, and it took several days to get it back.",2,2,0,2
104760,1039,Not Rented,null,"The air conditioning barely worked, and it was too hot to sleep comfortably.","The food was below average, and there were no special meal options available.",3,2,0,2.5
104763,1039,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,The cabin crew was very attentive and made sure all our needs were met.,2,2,0,2
104772,1039,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
104783,1040,Cancelled,Rented a car for a weekend trip—fuel-efficient and comfortable ride!,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.","The boarding process was a bit slow, but other than that, the flight was fine.",2,2,2,2
104784,1040,Not Rented,null,"Check-in took longer than expected, but the staff was polite.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
104785,1040,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
104790,1040,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"I had to wait too long for boarding, and the staff was not helpful.",2,2,0,2
104793,1040,Pending,"Excellent service! The car was clean, and the pickup was smooth. Highly recommend!","The hotel was clean, but I felt like the decor was a little outdated.","The legroom was a bit tight, but everything else was great. I would fly again.",5,2,5,4
104799,1040,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.",Excellent in-flight experience with a wide selection of movies and shows.,5,3,0,4
104801,1040,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,"The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
104803,1040,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","The boarding process was a bit slow, but other than that, the flight was fine.",2,2,0,2
104807,1040,Not Rented,null,"The hotel overbooked, and we had to wait hours for an available room.","The entertainment system was outdated, and the flight was not as comfortable as expected.",2,2,0,2
104809,1040,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,1,0,1.5
104811,1040,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.","The flight went smoothly, but I wasn’t overly impressed with the service.",5,2,0,3.5
104812,1040,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,"The seats were cramped, and the flight was uncomfortable from start to finish.",2,2,0,2
104813,1040,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
104815,1040,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
104816,1040,Cancelled,They gave me a car with low tire pressure. Had to stop and refill myself!,"The air conditioning barely worked, and it was too hot to sleep comfortably.","The flight was comfortable, but I didn’t find it memorable in any way.",2,2,2,2
104817,1040,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The flight was uneventful, but the overall experience was just average.",3,2,0,2.5
104821,1040,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"The entertainment was decent, but I didn’t find anything to really enjoy.",3,2,0,2.5
104826,1040,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","The food was below average, and there were no special meal options available.",3,2,0,2.5
104827,1040,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","I had no complaints, but the flight didn’t offer anything exceptional.",2,5,0,3.5
104828,1040,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,The flight was on time and the staff was very courteous. Excellent experience!,5,5,0,5
104842,1040,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,"The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
104848,1040,Confirmed,"Decent rental experience, though the deposit refund took a little longer than expected.","The hotel overbooked, and we had to wait hours for an available room.",The flight was on time and the staff was very courteous. Excellent experience!,5,2,3,3.333333333
104850,1040,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,"The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
104851,1040,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"The crew was professional, but the flight felt standard and routine.",2,2,0,2
104852,1040,Not Rented,null,Loved the location—right in the heart of the city with easy access to attractions.,"The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
104858,1040,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The entertainment was decent, but I didn’t find anything to really enjoy.",3,5,0,4
104863,1040,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!","The food was below average, and there were no special meal options available.",3,2,0,2.5
104866,1040,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,"The flight was delayed for hours, and there was no apology or compensation.",2,2,0,2
104868,1040,Not Rented,null,The rooftop pool was a highlight of our trip—such a relaxing experience!,"The flight was delayed, and there were no updates, which was frustrating.",2,2,0,2
104870,1040,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The flight was a little bumpy, but overall, it was a pleasant experience.",2,5,0,3.5
104872,1040,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
104873,1040,Not Rented,null,"Terrible experience! The room was not clean, and the service was very slow.","The flight was on time, and the crew was polite, but overall it was just okay.",3,1,0,2
104875,1040,Not Rented,null,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.","The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
104877,1040,Not Rented,null,"Room service took over an hour, and the food was cold by the time it arrived.","The food was below average, and there were no special meal options available.",3,2,0,2.5
104882,1040,Pending,They gave me a car with low tire pressure. Had to stop and refill myself!,The rooftop pool was a highlight of our trip—such a relaxing experience!,Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,2,2
104894,1040,Not Rented,null,"The location was convenient, but the surroundings were a bit noisy.",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
104898,1040,Not Rented,null,The hotel restaurant was average—good food but a bit overpriced.,Very comfortable flight with ample legroom. The entertainment options were good too.,2,3,0,2.5
104905,1040,Confirmed,They gave me a car with low tire pressure. Had to stop and refill myself!,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The flight was smooth, and the staff was extremely helpful and friendly.",5,2,2,3
104906,1040,Not Rented,null,"The view from my room was blocked, which was disappointing but not a dealbreaker.",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
104916,1040,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,"I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
104917,1040,Not Rented,null,The hotel restaurant was average—good food but a bit overpriced.,Very comfortable flight with ample legroom. The entertainment options were good too.,2,3,0,2.5
104920,1040,Not Rented,null,The hotel restaurant was average—good food but a bit overpriced.,"The food was below average, and there were no special meal options available.",3,3,0,3
104922,1040,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,"The food was below average, and there were no special meal options available.",3,2,0,2.5
104925,1040,Confirmed,"Returned the car full, but they still charged me for fuel! Scam!","The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.",The cabin crew was very attentive and made sure all our needs were met.,2,5,2,3
104927,1040,Pending,"Decent rental experience, though the deposit refund took a little longer than expected.","Air conditioning worked well, but it was a little noisy at night.","The flight was delayed, and there were no updates, which was frustrating.",2,2,3,2.333333333
104931,1040,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The airline lost my luggage, and it took several days to get it back.",2,2,0,2
104934,1040,Pending,"The vehicle was okay, but I wish they had explained the insurance options better.",Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"The flight was delayed for hours, and there was no apology or compensation.",2,5,3,3.333333333
104935,1040,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","The seats were cramped, and the flight was uncomfortable from start to finish.",2,2,0,2
104946,1041,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
104947,1041,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","The boarding process was a bit slow, but other than that, the flight was fine.",2,2,0,2
104948,1041,Confirmed,They gave me a car with low tire pressure. Had to stop and refill myself!,The staff went above and beyond to make our stay memorable. Will definitely return!,Excellent in-flight experience with a wide selection of movies and shows.,5,2,2,3
104951,1041,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","The crew was very professional, and the flight was very smooth. Would fly again.",5,3,0,4
104954,1041,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The boarding process was a bit slow, but other than that, the flight was fine.",2,5,0,3.5
104955,1041,Pending,The A/C wasn’t working in 40°C heat. Absolute nightmare.,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","Had a smooth flight with no delays, and the food was surprisingly good.",5,5,2,4
104964,1041,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","I had no complaints, but the flight didn’t offer anything exceptional.",2,2,0,2
104965,1041,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The food was below average, and there were no special meal options available.",3,2,0,2.5
104969,1041,Not Rented,null,"The hotel overbooked, and we had to wait hours for an available room.","The cabin was comfortable, but the food could have been better.",2,2,0,2
104974,1041,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"The service was okay, but I expected a bit more for the price.",3,5,0,4
104975,1041,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The flight was delayed for hours, and there was no apology or compensation.",2,5,0,3.5
104977,1041,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","The seats were cramped, and the flight was uncomfortable from start to finish.",2,2,0,2
104980,1041,Not Rented,null,"The location was convenient, but the surroundings were a bit noisy.","The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,2,0,2
104982,1041,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"I had no issues with the flight. It was comfortable, and the staff was nice.",2,2,0,2
104983,1041,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The cabin was dirty, and the bathrooms were not properly maintained.",1,5,0,3
104985,1041,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.","The legroom was a bit tight, but everything else was great. I would fly again.",5,2,0,3.5
104987,1041,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,The cabin crew was very attentive and made sure all our needs were met.,2,2,0,2
104993,1041,Not Rented,null,"The check-in process was smooth, and the hotel offered a complimentary room upgrade!","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,5,0,3.5
105000,1041,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The cabin was comfortable, but the food could have been better.",2,2,0,2
105002,1041,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"The airline met my expectations, but it wasn’t a memorable experience.",2,2,0,2
105006,1041,Not Rented,null,"The hotel overbooked, and we had to wait hours for an available room.","I had no issues with the flight. It was comfortable, and the staff was nice.",2,2,0,2
105008,1041,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,5,0,3.5
105009,1041,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"It was a standard flight. Nothing wrong, but nothing exceptional either.",2,2,0,2
105016,1041,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
105018,1041,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.","Had a smooth flight with no delays, and the food was surprisingly good.",5,3,0,4
105019,1041,Not Rented,null,The staff went above and beyond to make our stay memorable. Will definitely return!,"The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
105021,1041,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,"The flight was delayed for hours, and there was no apology or compensation.",2,2,0,2
105022,1041,Not Rented,null,The staff went above and beyond to make our stay memorable. Will definitely return!,"The service was okay, but I expected a bit more for the price.",3,2,0,2.5
105023,1041,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","The crew was professional, but the flight felt standard and routine.",2,3,0,2.5
105027,1041,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
105028,1041,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.","The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
105031,1041,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","The flight was delayed for hours, and there was no apology or compensation.",2,1,0,1.5
105033,1041,Not Rented,null,"Room service took over an hour, and the food was cold by the time it arrived.","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
105034,1041,Not Rented,null,"Terrible experience! The room was not clean, and the service was very slow.","The flight was on time, and the crew was polite, but overall it was just okay.",3,1,0,2
105036,1041,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The airline lost my luggage, and it took several days to get it back.",2,5,0,3.5
105039,1041,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.","The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
105046,1041,Not Rented,null,The hotel restaurant was average—good food but a bit overpriced.,"The entertainment system was outdated, and the flight was not as comfortable as expected.",2,3,0,2.5
105047,1041,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"The service was okay, but I expected a bit more for the price.",3,2,0,2.5
105049,1041,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The flight was uneventful, but the overall experience was just average.",3,2,0,2.5
105056,1041,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
105061,1041,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,"Had a smooth flight with no delays, and the food was surprisingly good.",5,2,0,3.5
105062,1041,Not Rented,null,The rooftop pool was a highlight of our trip—such a relaxing experience!,"The flight was uneventful, but the overall experience was just average.",3,2,0,2.5
105070,1041,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The flight went smoothly, but I wasn’t overly impressed with the service.",5,2,0,3.5
105071,1041,Not Rented,null,Loved the location—right in the heart of the city with easy access to attractions.,"The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,2,0,2
105072,1041,Cancelled,"Car broke down midway, and their roadside assistance took hours to arrive.",The hotel restaurant was average—good food but a bit overpriced.,"The flight was uneventful, but the overall experience was just average.",3,3,1,2.333333333
105087,1041,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.","The airline met my expectations, but it wasn’t a memorable experience.",2,3,0,2.5
105088,1041,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.","Long flight, but the in-flight amenities made the journey more enjoyable.",2,3,0,2.5
105091,1041,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,"My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
105094,1041,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","I had no complaints, but the flight didn’t offer anything exceptional.",2,2,0,2
105097,1041,Not Rented,null,"Booked a king-size bed, but they gave me two single beds pushed together!","Had a smooth flight with no delays, and the food was surprisingly good.",5,2,0,3.5
105099,1041,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"I had to wait too long for boarding, and the staff was not helpful.",2,5,0,3.5
105101,1041,Not Rented,null,"The hotel overbooked, and we had to wait hours for an available room.","The airline met my expectations, but it wasn’t a memorable experience.",2,2,0,2
105102,1041,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,"The flight went smoothly, but I wasn’t overly impressed with the service.",5,2,0,3.5
105108,1041,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
105109,1041,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The airline lost my luggage, and it took several days to get it back.",2,5,0,3.5
105119,1041,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,"The cabin was comfortable, but the food could have been better.",2,2,0,2
105120,1041,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The flight was delayed for hours, and there was no apology or compensation.",2,2,0,2
105129,1041,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.","I had to wait too long for boarding, and the staff was not helpful.",2,2,0,2
105130,1041,Cancelled,"Decent rental experience, though the deposit refund took a little longer than expected.",Paper-thin walls—I could hear everything from the neighboring rooms.,"The legroom was adequate, but the overall experience didn’t wow me.",2,2,3,2.333333333
105134,1041,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
105137,1042,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.",Excellent in-flight experience with a wide selection of movies and shows.,5,3,0,4
105139,1042,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The cabin was dirty, and the bathrooms were not properly maintained.",1,5,0,3
105141,1042,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","The legroom was a bit tight, but everything else was great. I would fly again.",5,2,0,3.5
105143,1042,Cancelled,"Car had a few scratches, but it drove fine. They noted it before I left.","The location was convenient, but the surroundings were a bit noisy.",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,2,2
105146,1042,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The airline lost my luggage, and it took several days to get it back.",2,2,0,2
105154,1042,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,"The food was below average, and there were no special meal options available.",3,2,0,2.5
105156,1042,Not Rented,null,Loved the location—right in the heart of the city with easy access to attractions.,The flight was on time and the staff was very courteous. Excellent experience!,5,2,0,3.5
105160,1042,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,1,0,1.5
